N,Graph_ID,Delta_min,s_at_min,Max_degeneracy,Optimal_cut,p1_expected_cut,p1_approx_ratio,p1_most_prob_cut,p1_most_prob_prob,p1_iterations,p1_time,p2_expected_cut,p2_approx_ratio,p2_most_prob_cut,p2_most_prob_prob,p2_iterations,p2_time,p3_expected_cut,p3_approx_ratio,p3_most_prob_cut,p3_most_prob_prob,p3_iterations,p3_time,p4_expected_cut,p4_approx_ratio,p4_most_prob_cut,p4_most_prob_prob,p4_iterations,p4_time,p5_expected_cut,p5_approx_ratio,p5_most_prob_cut,p5_most_prob_prob,p5_iterations,p5_time,p6_expected_cut,p6_approx_ratio,p6_most_prob_cut,p6_most_prob_prob,p6_iterations,p6_time,p7_expected_cut,p7_approx_ratio,p7_most_prob_cut,p7_most_prob_prob,p7_iterations,p7_time,p8_expected_cut,p8_approx_ratio,p8_most_prob_cut,p8_most_prob_prob,p8_iterations,p8_time,p9_expected_cut,p9_approx_ratio,p9_most_prob_cut,p9_most_prob_prob,p9_iterations,p9_time,p10_expected_cut,p10_approx_ratio,p10_most_prob_cut,p10_most_prob_prob,p10_iterations,p10_time
12,18,0.3626392243729324,0.5263157894736842,2,15,12.037399999999968,0.8024933333333312,15,0.0072,40,0.6694231033325195,12.998299999999992,0.8665533333333327,15,0.0304,59,0.8690729141235352,13.2075,0.8805000000000001,15,0.0325,53,0.8117988109588623,13.670599999999984,0.9113733333333324,15,0.0614,89,1.3599369525909424,13.089300000000003,,15,0.031,79,1.2842838764190674,13.122399999999985,,15,0.0274,124,2.06817889213562,13.790999999999997,0.9193999999999996,15,0.0817,148,7.636504650115967,14.056400000000004,0.9370933333333336,15,0.1149,255,11.692287921905518,14.056800000000004,0.9371200000000004,15,0.1149,115,11.30334997177124,14.051300000000008,,15,0.1046,191,12.482907056808472
12,6,0.3847549489337361,0.5263157894736842,2,15,12.018699999999969,0.8012466666666644,15,0.0079,34,0.5492112636566162,13.06589999999998,0.8710599999999986,15,0.0287,50,0.7816581726074219,13.28889999999998,0.8859266666666653,15,0.0321,60,0.9084689617156982,13.68119999999998,0.9120799999999988,15,0.054,82,1.2125351428985596,13.234299999999989,,15,0.0302,82,1.3084981441497805,13.308099999999977,,15,0.0366,103,1.7140309810638428,13.8922,0.9261466666666668,15,0.0882,179,7.199076890945435,13.917699999999984,0.9278466666666656,15,0.0784,227,9.505422830581663,14.016499999999995,0.934433333333333,15,0.0937,178,10.770803928375244,14.046999999999995,0.9364666666666664,15,0.0981,242,15.020023107528688
12,45,0.4414443375224568,0.4736842105263157,2,15,12.16959999999996,0.811306666666664,15,0.0072,31,0.5101020336151123,13.12529999999997,0.875019999999998,15,0.0284,49,0.7372169494628906,13.163199999999984,0.8775466666666656,15,0.0298,54,0.8249058723449707,13.721799999999996,0.9147866666666664,15,0.0559,110,1.6717219352722168,13.260999999999989,,15,0.0323,93,1.5517218112945557,13.144099999999984,,15,0.0363,84,1.4424660205841064,13.965399999999985,0.9310266666666656,15,0.0892,213,9.390774011611938,14.0497,0.9366466666666668,15,0.1026,109,9.43961501121521,13.862099999999998,,15,0.0713,176,9.32334589958191,13.902399999999982,,15,0.0826,190,13.406339168548584
12,14,0.4447339650373987,0.4736842105263157,2,15,11.873199999999972,0.7915466666666648,15,0.0066,37,0.6075749397277832,12.789499999999984,0.8526333333333321,15,0.0319,54,0.837224006652832,13.5515,0.9034333333333334,15,0.0753,71,1.0435669422149658,13.950099999999996,0.9300066666666664,15,0.121,90,1.34136700630188,14.149000000000004,0.9432666666666668,15,0.1588,93,1.431919813156128,13.9549,,15,0.1203,127,1.997300148010254,13.612900000000002,,15,0.0948,139,10.124293088912964,14.073099999999997,,15,0.1457,166,10.666112184524536,13.791799999999997,,15,0.0945,260,11.556811094284058,13.951799999999997,,15,0.1179,165,12.70636534690857
12,10,0.4671187571362427,0.4736842105263157,2,15,11.777399999999965,0.7851599999999975,15,0.0071,34,0.5568101406097412,12.198799999999988,0.8132533333333325,15,0.0148,42,0.6748607158660889,12.738699999999984,0.8492466666666657,15,0.0246,90,1.4468050003051758,13.220199999999988,0.8813466666666658,15,0.0672,92,1.4404082298278809,13.46229999999997,0.8974866666666647,15,0.0981,123,1.958843231201172,13.288199999999987,,15,0.0646,154,2.514522075653076,13.524599999999994,0.9016399999999996,15,0.0858,131,8.341719150543213,13.719999999999992,0.914666666666666,15,0.1126,275,11.206455945968628,13.9427,0.9295133333333332,15,0.1502,299,12.234003067016602,13.638900000000003,,15,0.1176,158,10.756930112838743
12,39,0.4824401595445327,0.4736842105263157,2,15,12.01679999999997,0.801119999999998,15,0.0085,35,0.5691359043121338,13.047799999999974,0.8698533333333316,15,0.0311,42,0.645819902420044,13.145599999999984,0.8763733333333322,15,0.0338,49,0.7581300735473633,13.628599999999985,0.9085733333333323,15,0.0576,102,1.5197370052337646,13.227199999999984,,15,0.0395,84,1.3475439548492432,13.31559999999998,,15,0.0424,92,1.5104081630706787,13.858899999999982,0.9239266666666656,15,0.0841,165,7.003870010375977,13.637499999999989,,15,0.0644,189,9.335418224334717,13.907999999999989,0.9271999999999992,15,0.0998,179,10.84176516532898,14.079499999999998,0.9386333333333332,15,0.1212,190,14.26689100265503
12,80,0.4893680161156357,0.4210526315789473,2,16,12.475699999999971,0.7797312499999982,16,0.0107,28,0.4628012180328369,13.660499999999988,0.8537812499999993,16,0.0414,50,0.7448611259460449,13.832499999999992,0.8645312499999995,16,0.0455,58,0.8753538131713867,14.326299999999984,0.895393749999999,16,0.0819,75,1.1334619522094729,14.2984,,16,0.0846,140,2.1610138416290283,14.457399999999998,0.9035875,16,0.0989,119,1.8709781169891355,14.457599999999983,0.9035999999999992,16,0.1094,169,8.380306005477905,14.682099999999997,0.9176312499999998,16,0.1236,171,8.362178087234497,15.144099999999996,0.9465062499999998,16,0.2391,211,11.152841091156006,15.366599999999991,0.9604124999999996,16,0.2812,172,2.968449831008911
12,52,0.4971874368229603,0.4736842105263157,2,15,12.018099999999968,0.8012066666666644,15,0.0085,30,0.4937629699707031,13.022599999999994,0.8681733333333329,15,0.0297,47,0.7203903198242188,13.038899999999972,0.8692599999999981,15,0.0297,53,0.8303070068359375,13.356299999999994,0.8904199999999995,15,0.0421,70,1.0710499286651611,13.348699999999983,,15,0.0394,98,1.517289161682129,13.57399999999999,0.9049333333333326,15,0.0627,169,2.793025016784668,14.042599999999998,0.9361733333333332,15,0.1196,216,8.066550016403198,14.1815,0.9454333333333332,15,0.1446,163,10.267374038696287,14.072900000000002,,15,0.1174,177,10.339421033859251,13.748899999999994,,15,0.0759,156,11.022407054901125
12,1,0.5029913366131069,0.4736842105263157,2,15,11.756999999999978,0.7837999999999986,15,0.0072,31,0.5216798782348633,12.833499999999988,0.8555666666666659,15,0.0323,53,0.8693721294403076,13.485899999999972,0.8990599999999982,15,0.0755,51,0.815403938293457,13.925899999999997,0.928393333333333,15,0.1362,68,1.0596449375152588,14.143999999999998,0.9429333333333332,15,0.1634,105,1.597628831863403,14.280999999999992,0.9520666666666664,15,0.1976,97,1.5433778762817385,14.334100000000005,0.9556066666666668,15,0.2033,124,1.972970962524414,14.4682,0.9645466666666668,15,0.2555,194,3.1144890785217285,14.5026,0.96684,15,0.2716,186,3.056227207183838,14.341499999999987,,15,0.2115,206,3.536979913711548
12,13,0.5257578517658885,0.4210526315789473,2,16,12.142299999999969,0.758893749999998,16,0.0113,30,0.4884858131408691,13.360499999999975,0.8350312499999986,16,0.0544,62,0.9739880561828612,14.244799999999984,0.890299999999999,16,0.1054,61,0.9276061058044434,14.803400000000002,0.9252125,16,0.1895,83,1.236125946044922,15.097299999999992,0.9435812499999996,16,0.2366,126,1.8541650772094729,14.170999999999989,,16,0.101,156,2.519545793533325,14.898699999999993,,16,0.1879,158,10.554057836532593,14.892599999999996,,16,0.2073,226,10.786297082901,15.11629999999999,0.9447687499999994,16,0.2582,306,12.99226999282837,15.090999999999998,,16,0.2438,147,12.644138097763062
12,57,0.5291127445298613,0.4210526315789473,2,16,12.341299999999965,0.7713312499999977,16,0.0126,32,0.5927300453186035,13.477800000000002,0.8423625000000001,16,0.0433,45,0.691953182220459,13.707499999999976,0.8567187499999985,16,0.0517,62,0.9936902523040771,13.741099999999998,0.8588187499999999,16,0.0518,75,1.163032054901123,14.27289999999998,0.8920562499999988,16,0.0956,125,1.9329957962036133,13.482399999999982,,16,0.0375,129,2.2554028034210205,14.683599999999991,0.9177249999999996,16,0.1531,241,8.93394684791565,14.733199999999988,0.9208249999999992,16,0.1682,157,9.763389110565186,14.884999999999998,0.9303125,16,0.1913,179,11.427056789398192,14.2842,,16,0.1022,169,13.039545059204102
12,30,0.5590706494121385,0.4210526315789473,2,16,12.17629999999996,0.7610187499999975,16,0.0103,39,0.6365859508514404,13.41449999999998,0.8384062499999988,16,0.0434,54,0.8201370239257812,13.77209999999998,0.8607562499999988,16,0.0575,74,1.1193430423736572,13.76799999999999,,16,0.0572,69,1.0588819980621338,13.785199999999978,0.8615749999999986,16,0.0627,83,1.3381710052490234,14.486199999999988,0.9053874999999992,16,0.1452,135,2.1575188636779785,14.734899999999984,0.920931249999999,16,0.1867,140,7.015360116958618,14.715399999999995,,16,0.181,284,11.75649619102478,14.776400000000002,0.9235250000000002,16,0.1691,244,12.095902919769289,15.0255,0.93909375,16,0.2426,188,10.561920881271362
12,40,0.565405195425078,0.4210526315789473,2,16,12.316699999999951,0.7697937499999971,16,0.0113,26,0.4512908458709717,13.565399999999975,0.8478374999999986,16,0.0431,57,0.8719921112060547,13.7739,0.8608687500000001,16,0.0532,61,0.956491231918335,14.193599999999982,0.8870999999999989,16,0.079,77,1.188767910003662,13.673799999999993,,16,0.0455,97,1.5836327075958252,13.921899999999994,,16,0.0615,155,2.5602989196777344,14.548399999999983,0.909274999999999,16,0.1304,172,8.186501741409302,14.781,0.9238125,16,0.1706,195,10.674537897109984,14.531199999999982,,16,0.1317,295,12.361265182495115,14.538100000000004,,16,0.1126,291,11.624579906463625
12,2,0.56934317212251,0.4210526315789473,2,16,12.021599999999957,0.7513499999999972,16,0.0109,40,0.6473629474639893,13.448599999999974,0.8405374999999984,16,0.0512,58,0.8928818702697754,14.2552,0.8909499999999999,16,0.1312,60,0.902332067489624,14.809200000000006,0.9255750000000004,16,0.1782,73,1.0973572731018066,14.984899999999996,0.9365562499999998,16,0.2205,89,1.3395509719848633,14.9568,,16,0.2064,139,2.144416093826294,14.480399999999989,,16,0.1303,175,7.9234397411346436,14.852499999999994,,16,0.1874,195,13.157976627349854,15.359599999999997,0.9599749999999998,16,0.2766,247,10.188425779342651,15.3821,0.96138125,16,0.28,136,2.3538167476654053
12,22,0.6444534688419141,0.4210526315789473,2,16,12.178399999999977,0.7611499999999985,16,0.0106,36,0.5857861042022705,13.330799999999975,0.8331749999999984,16,0.0411,45,0.705024003982544,13.655599999999986,0.8534749999999991,16,0.052,68,1.0356738567352295,13.732699999999992,0.8582937499999995,16,0.0545,73,1.1179039478302002,14.275899999999998,0.8922437499999999,16,0.1117,160,2.411887884140014,13.998799999999992,,16,0.08,177,2.8606162071228027,14.455500000000008,0.9034687500000004,16,0.1351,157,7.91886305809021,14.51179999999999,0.9069874999999994,16,0.1665,174,10.500689268112184,14.390099999999991,,16,0.1403,365,14.531435012817385,14.41559999999999,,16,0.1345,150,9.740432977676392
12,64,0.6816610924193824,0.3157894736842105,2,18,12.468999999999935,0.6927222222222187,18,0.0293,31,0.5144040584564209,14.822999999999984,0.823499999999999,18,0.1337,51,0.756737232208252,15.074999999999983,0.837499999999999,18,0.1504,47,0.7122869491577148,15.651099999999971,0.8695055555555541,18,0.1824,110,1.6499309539794922,15.716299999999991,0.8731277777777774,18,0.2016,121,1.931994915008545,16.129700000000007,0.8960944444444449,18,0.2212,121,1.9006319046020508,16.5955,0.9219722222222224,18,0.2816,150,7.294300317764282,16.32639999999999,,18,0.2533,241,14.201855897903442,16.662500000000016,0.9256944444444452,18,0.2873,164,12.733349084854126,16.753000000000007,0.9307222222222228,18,0.3443,351,13.400372982025146
12,54,0.6930799730983948,0.4210526315789473,2,16,12.31589999999997,0.7697437499999982,16,0.0123,30,0.4930708408355713,13.344999999999992,0.8340624999999995,16,0.0389,50,0.7628059387207031,13.47929999999997,0.8424562499999981,16,0.0445,57,0.8944189548492432,13.928999999999997,0.8705624999999997,16,0.064,88,1.3346800804138184,13.589799999999984,,16,0.0465,109,1.791116714477539,13.894799999999982,,16,0.0688,118,1.9556090831756592,14.9206,0.9325375,16,0.261,183,8.982657194137573,14.952800000000003,0.9345500000000002,16,0.2629,132,10.051023721694946,14.578199999999988,,16,0.1593,257,11.396976947784424,14.578199999999988,,16,0.1593,126,11.050539016723633
12,34,0.7120303881340551,0.4210526315789473,2,16,12.191199999999956,0.7619499999999972,16,0.0117,32,0.5347380638122559,13.310099999999972,0.8318812499999982,16,0.0399,61,0.9471113681793212,13.525899999999972,0.8453687499999982,16,0.0534,47,0.7610049247741699,13.94829999999998,0.8717687499999988,16,0.0791,78,1.1861670017242432,13.736899999999991,,16,0.0629,119,1.8588690757751465,14.099299999999998,0.8812062499999999,16,0.1015,131,2.0950560569763184,14.425899999999988,0.9016187499999992,16,0.1771,162,7.289192199707031,14.7274,0.9204625,16,0.214,213,10.83283281326294,14.858899999999997,0.9286812499999998,16,0.2335,166,9.930501937866213,14.701499999999998,,16,0.2029,258,14.542200803756714
12,76,0.7205943201031282,0.4210526315789473,2,16,12.468099999999946,0.7792562499999967,16,0.0151,36,0.5705163478851318,13.577999999999973,0.8486249999999983,16,0.0373,51,0.7595479488372803,13.820299999999982,0.8637687499999989,16,0.0457,56,0.8346912860870361,14.2834,0.8927124999999999,16,0.0841,97,1.4152789115905762,14.08049999999999,,16,0.0673,108,1.6927716732025146,13.803399999999996,,16,0.0618,107,1.7549760341644287,14.324299999999994,0.8952687499999996,16,0.0957,196,8.401427984237671,14.38509999999998,0.8990687499999988,16,0.1793,284,12.316086053848268,14.283599999999977,,16,0.0968,230,11.142525911331177,14.233199999999991,,16,0.079,247,13.892624139785768
12,23,0.736717787013129,0.4210526315789473,2,16,12.148399999999956,0.7592749999999973,16,0.0099,32,0.5235738754272461,13.475199999999996,0.8421999999999998,16,0.0444,53,0.7992739677429199,13.63419999999998,0.8521374999999987,16,0.0487,67,1.0245330333709717,14.137599999999996,0.8835999999999998,16,0.0875,74,1.1212420463562012,13.604299999999991,,16,0.0468,85,1.3632559776306152,13.682200000000002,,16,0.0585,107,1.7537128925323486,14.5459,0.90911875,16,0.1652,148,8.62286925315857,14.5489,0.90930625,16,0.1578,165,8.691627979278564,14.546499999999996,,16,0.1577,134,9.715094089508057,14.631199999999998,0.91445,16,0.1837,166,13.218340158462524
12,84,0.7415990261535121,0.4210526315789473,2,16,12.467199999999972,0.7791999999999982,16,0.0123,27,0.4477062225341797,13.402099999999963,0.8376312499999977,16,0.0352,55,0.8238890171051025,13.60319999999998,0.8501999999999987,16,0.0412,62,0.931917667388916,14.092899999999988,0.8808062499999992,16,0.074,78,1.1687209606170654,13.484599999999997,,16,0.0384,80,1.3208951950073242,13.626999999999978,,16,0.0525,157,2.635268211364746,13.77459999999997,,16,0.0632,136,8.561141967773438,14.182399999999989,0.8863999999999992,16,0.1067,212,8.739703178405762,14.273800000000003,0.8921125000000003,16,0.1064,242,9.53647804260254,14.821699999999998,0.92635625,16,0.2211,273,13.802700757980348
12,58,0.743857044803188,0.4210526315789473,2,16,12.178899999999944,0.7611812499999965,16,0.0127,31,0.5093488693237305,13.315499999999975,0.8322187499999986,16,0.0462,48,0.7305710315704346,13.620299999999984,0.851268749999999,16,0.0579,81,1.2615349292755127,13.628799999999988,0.8517999999999992,16,0.054,65,1.036396026611328,13.843599999999986,0.8652249999999991,16,0.0693,87,1.3886120319366455,13.9823,0.8738937499999999,16,0.0818,105,1.7240121364593506,14.537299999999998,0.90858125,16,0.1564,149,8.497872829437256,14.549499999999998,0.90934375,16,0.1563,110,8.312697172164917,14.674199999999985,0.917137499999999,16,0.2204,197,9.77704119682312,14.826599999999996,0.9266624999999996,16,0.2465,144,12.980386018753052
12,28,0.7487164853271606,0.4210526315789473,2,16,12.149199999999976,0.7593249999999985,16,0.011,31,0.5026819705963135,13.326299999999986,0.8328937499999991,16,0.0427,45,0.7029159069061279,13.539599999999972,0.8462249999999983,16,0.0526,65,1.0744152069091797,13.539699999999977,0.8462312499999985,16,0.0526,57,0.904222011566162,14.131199999999996,0.8831999999999998,16,0.1119,102,1.5906827449798584,14.042399999999986,,16,0.0907,107,1.7397282123565674,14.625199999999994,0.9140749999999996,16,0.1859,257,9.802694320678713,14.958699999999997,0.9349187499999998,16,0.2625,184,9.19909405708313,15.0974,0.9435875,16,0.3006,261,13.156184911727903,15.03209999999998,,16,0.3,191,12.586066007614136
12,12,0.7576124211266979,0.4210526315789473,2,16,12.03719999999999,0.7523249999999994,16,0.0116,35,0.5786371231079102,13.115999999999964,0.8197499999999978,16,0.0474,61,0.9632530212402344,13.39419999999997,0.8371374999999981,16,0.0563,72,1.121992111206055,13.832799999999995,0.8645499999999997,16,0.0834,82,1.2494919300079346,13.445099999999975,,16,0.0552,96,1.5459132194519043,13.740999999999987,,16,0.08,99,1.6651298999786377,14.57529999999999,0.9109562499999994,16,0.2039,165,7.766947746276856,14.154399999999992,,16,0.1213,222,10.271055936813354,14.916000000000004,0.9322500000000002,16,0.259,370,13.56568694114685,14.9765,0.93603125,16,0.2841,148,12.954432010650637
12,53,0.7676672481322191,0.4210526315789473,2,16,12.17369999999998,0.7608562499999988,16,0.0115,30,0.4898302555084228,13.21969999999998,0.8262312499999988,16,0.0451,54,0.8535540103912354,13.968399999999995,0.8730249999999997,16,0.0992,69,1.0377469062805176,14.49519999999999,0.9059499999999994,16,0.181,101,1.52752685546875,14.678299999999975,0.9173937499999985,16,0.2337,93,1.4150738716125488,13.270199999999983,,16,0.0394,130,2.1542630195617676,14.626899999999983,,16,0.2134,189,8.557551145553589,14.735799999999983,0.9209874999999992,16,0.2423,151,9.437307119369509,15.0491,0.94056875,16,0.2758,301,11.06556797027588,15.073199999999996,0.9420749999999998,16,0.2821,157,10.387305974960327
12,17,0.7796031200898046,0.4210526315789473,2,16,12.008199999999974,0.7505124999999984,16,0.0102,37,0.6262168884277344,13.206999999999978,0.8254374999999986,16,0.0504,65,0.9843897819519044,13.41589999999999,0.8384937499999994,16,0.0539,63,0.9604191780090332,13.91409999999999,0.8696312499999994,16,0.0794,101,1.5038421154022217,13.65329999999998,,16,0.0597,130,2.0301778316497803,13.832699999999983,,16,0.0756,118,1.9304730892181396,14.51459999999999,0.9071624999999994,16,0.1719,232,10.074683904647827,13.960399999999987,,16,0.1151,251,12.84882402420044,14.51569999999999,0.9072312499999994,16,0.1838,380,12.866892099380491,14.815299999999992,0.9259562499999996,16,0.2347,236,10.64767289161682
12,66,0.8638330031100754,0.3157894736842105,2,18,12.481699999999984,0.6934277777777769,18,0.0307,34,0.5438740253448486,14.25249999999998,0.7918055555555544,18,0.1274,48,0.7304120063781738,14.72029999999998,0.8177944444444434,18,0.1648,67,0.9993228912353516,14.756299999999989,0.8197944444444437,18,0.1637,58,0.8990519046783447,15.052699999999987,0.8362611111111105,18,0.1872,94,1.492339849472046,15.349499999999969,0.8527499999999981,18,0.2199,116,1.890437126159668,16.15049999999999,0.8972499999999994,18,0.3093,227,9.869333982467651,17.154400000000006,0.9530222222222224,18,0.4178,202,8.951725959777832,16.238999999999987,,18,0.3353,217,12.381298303604126,17.078200000000034,,18,0.4095,316,14.303686141967772
12,9,0.8681413551380643,0.3684210526315789,2,16,11.895500000000002,0.7434687500000001,16,0.0089,35,0.5704267024993896,12.846999999999984,0.8029374999999991,16,0.0289,41,0.6397202014923096,13.11219999999999,0.8195124999999994,16,0.0501,71,1.0992681980133057,13.40979999999998,0.8381124999999988,16,0.0648,90,1.3985650539398191,14.319699999999976,0.8949812499999985,16,0.1529,140,2.2686290740966797,14.799800000000005,0.9249875000000002,16,0.2219,126,2.026771068572998,15.063399999999994,0.9414624999999996,16,0.3078,101,7.825805902481079,15.484299999999992,0.9677687499999996,16,0.4107,128,2.0908827781677246,15.551699999999997,0.9719812499999996,16,0.4156,164,2.778402090072632,15.558999999999996,0.9724374999999998,16,0.4017,158,2.7458431720733643
12,71,0.9012265045407126,0.3684210526315789,2,18,12.46489999999996,0.6924944444444422,18,0.0283,29,0.551318883895874,14.262299999999994,0.7923499999999997,18,0.1399,56,0.8840749263763428,14.674,0.8152222222222222,18,0.154,67,1.054567813873291,14.779499999999992,0.8210833333333328,18,0.1594,72,1.096208095550537,15.129999999999988,0.840555555555555,18,0.1828,107,1.672372817993164,15.385099999999994,0.8547277777777774,18,0.2244,102,1.6691813468933103,15.76999999999999,0.8761111111111106,18,0.2735,238,9.526041746139526,15.867699999999989,0.8815388888888882,18,0.2766,119,8.032421112060547,15.998099999999994,0.888783333333333,18,0.2898,197,10.243536233901978,16.096499999999992,0.8942499999999995,18,0.2957,175,12.927839994430542
12,74,0.9350004137797044,0.3684210526315789,2,18,12.485199999999937,0.6936222222222187,18,0.0293,31,0.5136430263519287,14.048099999999977,0.7804499999999986,18,0.123,65,0.970426082611084,14.488799999999967,0.8049333333333315,18,0.1641,80,1.2208597660064695,15.72199999999999,0.8734444444444439,18,0.2955,148,2.2553770542144775,15.763799999999968,0.8757666666666649,18,0.2905,75,1.1975150108337402,16.182399999999987,0.8990222222222215,18,0.314,128,1.9901556968688965,16.064199999999992,,18,0.3128,128,7.223083019256592,16.300099999999986,0.9055611111111104,18,0.3291,275,13.459405899047852,16.956200000000038,0.9420111111111132,18,0.4095,336,14.235963821411133,17.391200000000023,0.966177777777779,18,0.4484,197,3.4583680629730225
12,83,0.955128817140408,0.3684210526315789,2,18,12.461799999999965,0.6923222222222202,18,0.0301,30,0.4945180416107178,13.901299999999978,0.7722944444444432,18,0.1085,51,0.7847638130187988,14.32939999999998,0.7960777777777767,18,0.1562,65,1.0460317134857178,14.335499999999978,0.7964166666666654,18,0.1569,57,0.9170858860015868,14.83939999999998,0.82441111111111,18,0.1828,94,1.5006959438323977,16.155799999999992,0.897544444444444,18,0.3281,150,2.385366916656494,15.808899999999976,,18,0.2995,172,7.494617223739624,16.510100000000012,0.9172277777777784,18,0.3645,197,10.317836999893188,16.59030000000002,0.9216833333333344,18,0.3754,164,13.188993215560911,16.390800000000002,,18,0.3574,270,13.851250886917114
